ENTREZID,SYMBOL,GENENAME,MCL1.DG,MCL1.DH,MCL1.DI,MCL1.DJ,MCL1.DK,MCL1.DL,MCL1.LA,MCL1.LB,MCL1.LC,MCL1.LD,MCL1.LE,MCL1.LF
20403,Itsn2,intersectin 2,6.039887303,6.107849854,6.042621822,6.054049899,6.689701987,6.647276967,5.903257957,5.938957553,5.89719457,6.176984238,6.074611099,6.314245817
207921,Fam228b,"family with sequence similarity 228, member B",-2.384469881,-0.968965743,-0.088680363,0.283400003,-1.391193899,-1.050848885,-1.278380465,-1.244925906,-1.23371463,-1.642703594,-1.249774041,-3.137652129
626534,Gm6682,"tubulin, alpha 1C pseudogene",6.914529941,6.958921934,7.07000357,7.048440222,7.041225182,6.773882606,6.307561794,6.31487179,6.222693828,6.14318894,5.958792876,5.651338026
66055,Sf3b6,"splicing factor 3B, subunit 6",4.650954085,4.663087,4.599741379,4.863259226,4.729577618,4.384970176,5.144232819,5.07049541,4.841412617,4.729659222,4.752273787,4.822349803
14226,Fkbp1b,FK506 binding protein 1b,1.33600759,1.838389179,1.109259015,1.411984209,1.852260137,2.103728152,-0.516540202,0.451067907,-1.781202425,-0.95082589,-3.124243159,-3.137652129
238037,Wdcp,WD repeat and coiled coil containing,1.748555537,1.374178838,1.875518916,1.851968066,1.701252349,1.633649289,0.464844119,0.769429387,-0.726754641,-0.057741094,0.845383192,0.634937375
432628,Mfsd2b,major facilitator superfamily domain containing 2B,0.30584562,-0.051427903,0.304983485,0.233646968,0.249263714,-0.233712942,0.912303096,0.619012545,1.259824843,1.066247624,1.072154054,0.831974222
217379,Ubxn2a,UBX domain protein 2A,4.886568637,4.780965743,5.085168206,5.17965543,5.194652335,5.142735142,5.313751531,5.259058798,6.218364008,6.239469139,6.819736755,6.852451835
320817,Atad2b,"ATPase family, AAA domain containing 2B",5.364942491,5.313007202,5.145033291,4.913497417,5.533269326,5.73363017,5.374854057,5.285519449,5.630145593,5.661779366,5.67557809,5.850085597
208439,Klhl29,kelch-like 29,5.824540328,6.368573571,6.713360759,6.51742581,6.113333027,6.47904641,-1.047054919,-0.67932873,3.348080592,2.890476364,3.856848378,3.858585952
72669,2810032G03Rik,RIKEN cDNA 2810032G03 gene,-0.289312648,-0.36630124,1.157757532,1.115002471,1.029137899,0.931873124,-5.801942421,-5.888782096,0.54072567,0.846681246,1.557580881,2.553509776
68832,Ldah,lipid droplet associated hydrolase,4.400462335,4.34088952,4.499813829,4.834342395,4.727136509,4.861755362,4.732360461,4.612059784,5.971113886,5.894664161,6.155754255,6.098362063
58240,Hs1bp3,HCLS1 binding protein 3,1.413486343,1.170964518,1.706499845,1.947651414,2.186679176,2.617529624,1.665663129,2.024107241,1.969568969,2.074709202,2.209657577,1.385909827
11852,Rhob,ras homolog family member B,8.603504643,8.377383824,7.961595114,8.105201004,8.82376799,9.02195365,8.370250662,8.502260061,8.059333436,8.418719528,7.389155467,7.351861371
80913,Pum2,pumilio RNA-binding family member 2,7.289401289,7.329224142,7.527039418,7.526977436,7.440765284,7.423919339,7.156066462,7.24996967,7.222477645,7.279137343,7.141371887,6.976523996
208941,Gm4755,predicted gene 4755,-0.634448134,-0.594570228,-1.368788282,-3.277314951,-2.019225122,-0.233712942,-2.342510803,-1.133894594,-3.159714048,-0.95082589,-1.901850738,-1.915259708
20969,Sdc1,syndecan 1,7.231076162,7.471057472,6.098817268,6.012242897,6.006669449,5.88942975,6.054872131,6.440173266,5.654708198,5.479427518,5.214121826,5.21255042
17775,Laptm4a,lysosomal-associated protein transmembrane 4A,8.828026504,8.861754849,9.347867891,9.436458178,9.273253385,9.112680996,8.558150205,8.473230193,8.0854821,8.098374403,7.762215537,7.794316492
74682,Wdr35,WD repeat domain 35,4.600078043,4.434756443,4.110799533,4.244678005,4.695020396,4.682247163,3.829234634,3.580859722,2.065252317,1.932981093,2.450665677,1.991630888
75516,Ttc32,tetratricopeptide repeat domain 32,1.050916263,0.905503375,1.357835368,1.962999378,1.207843786,1.402323743,1.209284834,1.578823454,2.880301631,2.706705237,3.704422269,3.797021623
23967,Osr1,odd-skipped related transcription factor 1,4.250176186,3.84410283,4.290103236,4.312148942,4.931794611,5.797028746,-1.895051826,-0.396928999,-2.674287221,-2.53578839,-1.539280658,-0.635151789
105014,Rdh14,retinol dehydrogenase 14 (all-trans and 9-cis),2.056965308,2.024339604,2.403801222,2.450605503,3.110057895,3.405456633,2.392814433,2.401236751,2.154982477,2.41840792,3.372943381,3.01209499
238074,Gm4928,predicted gene 4928,4.654947707,4.639186385,4.982887156,5.003455819,4.868964628,4.808316103,4.420852482,4.228861006,4.258138467,4.134614954,3.973788924,3.866100006
238076,Kcns3,"potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3",-0.714618483,-1.475925732,-2.591180704,-1.206925623,-2.671301819,-3.121238213,1.985960138,2.70740766,-2.311717142,-3.021215218,-1.539280658,-0.635151789
209334,Gen1,"GEN1, Holliday junction 5' flap endonuclease",1.33600759,1.456055845,1.770275756,1.295574717,1.778731102,0.896683695,0.884558106,0.852684891,0.961301353,0.722945878,2.324217342,1.753118801
67241,Smc6,structural maintenance of chromosomes 6,5.908897259,6.002790676,6.01491601,5.934573343,5.973069527,5.766896175,5.298062803,5.146704356,4.933043093,4.729659222,5.421364903,5.221365285
26950,Vsnl1,visinin-like 1,4.558044624,4.107453999,3.360427812,4.376604922,5.54023888,5.325845013,-4.216979921,-2.718857094,-3.896679642,-5.343143313,-4.70920566,-3.137652129
209550,Rad51ap2,RAD51 associated protein 2,-0.88970519,-0.438451026,-1.006218203,-0.955386856,-1.230729227,-1.195238794,-5.801942421,-4.303819595,-3.159714048,-5.343143313,-4.70920566,-4.72261463
627110,Tubb2a-ps2,"tubulin, beta 2a, pseudogene 2",3.053943956,2.779972493,1.738740182,1.619925474,2.504336834,2.445576941,3.50867036,3.466569001,4.036027245,4.481815428,1.829953151,1.467209929
76820,Fam49a,"family with sequence similarity 49, member A",5.139804693,5.203183924,6.118860375,6.510913973,7.154565563,7.061900885,3.303966087,2.794212488,-0.272188777,-0.133689947,-0.621742819,-1.022174912
18109,Mycn,"v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived",2.491488855,2.575354773,1.227578982,1.580666044,0.629867716,1.064628332,0.080700628,-0.844387976,-2.022210524,-1.883711694,-2.387277565,-4.72261463
104721,Ddx1,DEAD (Asp-Glu-Ala-Asp) box polypeptide 1,6.439476289,6.155347073,6.290443133,6.221334836,6.220481885,6.010618748,6.572282005,6.442414781,6.841694146,6.619391251,7.097746668,7.174852712
71169,Nbas,neuroblastoma amplified sequence,5.233581857,4.951221675,5.469515228,5.455361272,6.185346022,5.963570175,5.061469538,4.938560609,5.578378211,5.405888069,6.386850579,6.478896715
105005,Fam84a,"family with sequence similarity 84, member A",5.202540448,5.543518686,4.984568619,5.34400435,5.463124502,5.256406146,5.445391757,5.836158023,3.061389677,3.044873973,3.02550396,2.728596482
217410,Trib2,tribbles pseudokinase 2,3.065991584,3.267668601,2.970213326,2.417565241,2.214830217,2.469723028,5.166004284,5.456068588,6.080123121,5.604493625,2.91284616,2.572006119
14245,Lpin1,lipin 1,4.81698577,4.462260994,4.957427171,4.350583665,4.770456712,4.674476794,6.938470811,6.358255323,8.563861578,8.626513014,10.23975466,10.11762238
268527,Greb1,gene regulated by estrogen in breast cancer protein,-0.229191656,1.969633712,-0.03318525,-1.898803328,-2.671301819,-5.443166308,-0.592489056,-1.133894594,-3.896679642,-3.758180812,-3.124243159,-4.72261463
50496,E2f6,E2F transcription factor 6,4.076451356,4.225973466,4.684943702,4.468191315,4.137892103,3.889989043,4.493826513,4.241788467,4.811829506,5.015507888,3.849215053,4.10075261
19878,Rock2,Rho-associated coiled-coil containing protein kinase 2,7.023956364,7.319344964,7.837993533,7.908675446,7.854638399,7.607532637,6.95856963,7.012650512,7.231529541,7.601019673,6.308298741,6.361529381
217430,Pqlc3,PQ loop repeat containing,3.805354678,3.932571618,3.498637559,3.706818643,4.528370526,4.394461625,3.4196447,3.462157086,0.927748793,1.77579776,1.018714795,1.343474561
382571,Kcnf1,"potassium voltage-gated channel, subfamily F, member 1",-0.634448134,-0.86587225,-0.475703486,-0.044654195,0.543711072,1.156746534,-1.895051826,-0.603379877,-2.674287221,-3.021215218,-3.124243159,-4.72261463
71853,Pdia6,protein disulfide isomerase associated 6,7.833487817,7.723359156,7.378285765,7.176984342,6.803562955,6.651241325,7.756119487,7.858466822,8.094015275,7.937772416,8.445770631,8.426656169
68775,Atp6v1c2,"ATPase, H+ transporting, lysosomal V1 subunit C2",2.803556927,3.047636224,4.138251218,3.490869373,1.598158856,1.832958098,4.498410139,4.957491816,7.335141536,7.697317658,4.816315149,4.747027187
217431,Nol10,nucleolar protein 10,4.972282182,5.173235883,4.977830977,4.937004169,4.636386909,4.489048444,4.89067308,4.89011638,4.643771327,4.635567147,3.901819137,4.205163332
18263,Odc1,"ornithine decarboxylase, structural 1",8.215527465,8.584130187,8.511305385,8.150940523,7.226327584,6.819809393,7.476942567,6.981389943,7.739793934,7.799123326,10.04270447,9.964815733
53602,Hpcal1,hippocalcin-like 1,3.958614865,3.813365155,3.60302895,3.152301013,3.299420389,3.744185765,5.042763343,4.866940058,3.283229448,2.900030671,2.603677295,2.332667806
668525,Gm9222,predicted gene 9222,1.917649733,1.883477069,1.227578982,1.295574717,1.487127544,1.736742782,2.181051153,1.975404049,1.17656934,1.371102205,0.782647436,1.42713249
245297,Gm4983,predicted gene 4983,1.098613005,1.170964518,1.033310161,0.775796385,0.671090379,0.931873124,1.186742265,1.099902591,1.7757457,1.286213308,-0.621742819,-0.07875844
100043324,Bnip3l-ps,"BCL2/adenovirus E1B interacting protein 3-like, pseudogene",3.153277981,3.221590591,3.118477545,3.145590791,3.218310786,3.466726776,3.034107934,3.119646526,3.560017009,3.590547342,2.883251377,3.01209499
100861711,NA,NA,1.504826654,0.579927503,0.121537344,0.233646968,0.543711072,0.931873124,0.992473445,0.260965024,0.072946709,0.148709784,-0.621742819,-0.635151789
668455,Mrto4-ps1,"mRNA turnover 4, pseudogene 1",0.222187691,0.615996758,0.838807137,0.423124767,-0.269203375,0.171543536,0.537907582,0.650376715,0.626882314,0.765381144,0.648346345,0.949810712
211914,Asap2,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 2",5.448995256,5.487426702,5.034122261,4.800568913,5.415403106,5.543386842,4.862504863,4.719472726,4.949855461,5.104972993,5.017012499,4.944496912
16413,Itgb1bp1,integrin beta 1 binding protein 1,3.401651206,3.488035049,4.076522228,4.212934259,4.667275405,4.515386408,2.717693832,2.828894327,3.759149189,3.608141402,4.126844695,4.169169073
54451,Cpsf3,cleavage and polyadenylation specificity factor 3,4.911820654,4.608183303,4.860030408,4.763796584,4.812513959,4.820102893,5.202980257,4.94331675,5.122911086,4.961778357,5.342003281,5.458537627
67732,Iah1,isoamyl acetate-hydrolyzing esterase 1 homolog,3.047882203,3.344925033,3.17258495,3.340336168,3.087397297,3.246831664,3.385409652,3.417279594,3.283229448,3.548640391,3.590002359,3.452311053
11491,Adam17,a disintegrin and metallopeptidase domain 17,5.453588001,5.456677562,5.391812871,5.46886343,5.47917082,5.32253418,5.517165154,5.484626865,5.467455013,5.399166124,5.530392869,5.531232855
22630,Ywhaq,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,7.446549399,7.428906924,7.432265645,7.500597853,7.629050742,7.54178612,7.310659982,7.103271097,6.608139345,6.642342887,6.226696022,6.090364841
100043407,Gm4419,predicted gene 4419,-0.714618483,-1.636390404,-0.90312471,-0.741262051,1.029137899,0.966224628,-0.187232577,-0.107422382,-1.08932472,-1.642703594,-0.316888237,-0.635151789
628850,6030426L16Rik,RIKEN cDNA 6030426L16 gene,-0.417636745,-1.200291289,-1.006218203,-1.692352451,-0.955094785,-1.355703467,-1.158086232,-1.640854582,-1.781202425,-2.53578839,-4.70920566,-1.552689628
434693,Mrto4-ps2,"mRNA turnover 4, pseudogene 2",4.134808959,4.231796662,4.120008256,4.035568004,3.072090045,2.9011296,4.343989724,4.061044615,4.35913578,4.142685996,3.931039276,3.843439408
100043416,Gm4425,KRAB-domain protein pseudogene,-1.20004531,-2.264421626,-1.368788282,-2.429318045,-2.671301819,-3.858203807,-1.278380465,-0.844387976,-1.394179302,-3.758180812,-3.124243159,-2.400686535
69732,2410018L13Rik,RIKEN cDNA 2410018L13 gene,-0.352048404,-0.86587225,-0.269252609,-0.844355544,-1.086339318,-1.536275712,-0.444390417,-1.801319254,-2.022210524,-2.173218311,-2.387277565,-2.400686535
668662,Gm9292,predicted gene 9292,0.345923059,-0.29758849,0.261262108,-0.645046736,-0.834800551,-1.195238794,0.175337502,-0.006139046,-0.527445833,-0.699287123,-1.539280658,-1.552689628
100861601,NA,NA,-0.714618483,-2.023413527,-1.854215109,-1.692352451,-0.834800551,-1.74272659,-0.444390417,-0.934585785,-5.481642143,-3.021215218,-4.70920566,-1.915259708
21340,Taf1b,"TATA-box binding protein associated factor, RNA polymerase I, B",3.554842192,3.355631539,3.195996337,3.436930566,3.845523806,3.97679387,3.319591096,3.050797119,3.07677857,3.036235055,3.372943381,3.116589158
195733,Grhl1,grainyhead like transcription factor 1,3.208666551,3.42335168,3.19017901,2.482905995,0.543711072,1.064628332,5.675309903,5.59855552,6.231314679,6.255374498,5.924697749,5.829093632
194655,Klf11,Kruppel-like factor 11,5.716908969,5.5963832,6.35880808,6.060306951,5.548558144,5.96037837,5.75695656,5.841263407,6.250101148,5.876630238,4.370279124,4.459779724
12879,Cys1,cystin 1,0.133378424,-0.29758849,-0.475703486,0.015466798,-0.723769239,-0.488969997,-4.216979921,-4.303819595,-3.896679642,-5.343143313,-4.70920566,-3.137652129
20135,Rrm2,ribonucleotide reductase M2,5.162424579,5.329393881,5.473112973,5.315889403,3.757357451,3.405456633,4.361707255,4.355581739,4.848154195,4.221006177,6.577929526,6.259665975
67216,Mboat2,membrane bound O-acyltransferase domain containing 2,3.661910054,4.101105495,4.996284304,4.796291089,4.610131498,4.333266725,4.219037518,4.279890022,3.720481681,3.944569067,2.898124654,2.477057715
77480,Kidins220,kinase D-interacting substrate 220,6.152925028,6.452008138,7.172400545,7.410060732,7.576117137,7.450324839,6.295102078,6.459116049,6.593502701,7.130816053,6.711280953,6.77971995
15902,Id2,inhibitor of DNA binding 2,6.576321919,6.31060185,6.636836267,6.720711264,6.405895393,6.463348537,5.4677687,5.425801149,6.135366085,6.072070286,5.616099795,6.261091563
432641,Gm17746,"predicted gene, 17746",-4.258938999,-2.553928244,0.467712986,0.704537702,1.235588777,0.338193406,-5.801942421,-3.566854001,-5.481642143,-5.343143313,-3.124243159,-3.137652129
108089,Rnf144a,ring finger protein 144A,3.164527122,3.595818876,3.783858728,4.024638444,2.943408025,3.182542535,1.377966669,1.611063791,-2.022210524,-0.95082589,-1.539280658,-2.400686535
58185,Rsad2,radical S-adenosyl methionine domain containing 2,0.631831931,0.504965445,0.388641415,0.84370045,1.029137899,0.665358149,0.641001075,0.451067907,0.708182416,0.99670669,2.185612103,2.332667806
22169,Cmpk2,"cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial",1.375267021,1.21866126,1.418803385,0.704537702,1.510027946,1.156746534,1.253340014,1.762269595,2.990033071,3.613958729,6.348109218,6.376075467
20666,Sox11,SRY (sex determining region Y)-box 11,1.001588551,1.415698107,3.421288648,1.619925474,1.955971487,1.88775057,-2.101502703,-1.496464673,-0.527445833,-0.95082589,-2.387277565,-3.137652129
71693,Colec11,collectin sub-family member 11,0.038741549,0.206884092,-2.060665987,-1.898803328,-2.671301819,-1.74272659,-1.554014908,-1.9818915,-2.311717142,-0.95082589,-2.387277565,-3.137652129
20115,Rps7,ribosomal protein S7,5.331648051,5.708166602,5.517924431,5.395817421,4.751363695,4.679661687,5.90843355,5.830178816,5.843100967,5.756861912,4.968513982,4.915821284
19819,Rnaseh1,ribonuclease H1,2.860002074,2.779972493,2.547233325,2.653422386,2.666001502,2.865172722,3.183899516,3.021110988,2.546263853,2.249313725,3.167311287,3.32723392
104923,Adi1,acireductone dioxygenase 1,4.242234725,4.257714037,4.672479736,4.802703078,4.500053718,4.450135223,5.107200626,4.883532478,5.729637804,5.688213284,5.699124081,5.618348134
217449,Trappc12,trafficking protein particle complex 12,4.374056198,4.237596449,4.466510238,4.730553292,4.923289383,5.049688312,4.139105185,4.126632957,4.468184568,4.484993172,4.610466461,4.628324552
380752,Eipr1,EARP complex and GARP complex interacting protein 1,3.13051309,2.584485785,2.835084051,2.864281327,3.388621999,3.442530066,3.414803437,3.196026292,3.773386427,3.935306146,3.938252767,3.781211108
69675,Pxdn,peroxidasin,7.388669325,7.875478498,8.535738824,8.586948589,8.639067518,8.649343096,6.24211011,6.302585618,6.07438485,5.935886824,5.28938477,5.224291645
268534,Sntg2,"syntrophin, gamma 2",2.068987836,2.247690309,2.57428465,2.788774239,2.397860206,2.408582734,0.607448515,0.797718431,-1.781202425,-1.883711694,-0.621742819,-0.474687116
211986,Tmem18,transmembrane protein 18,3.808943473,3.801667564,4.268181522,4.601655559,4.672359798,4.850305341,3.256049301,2.978496644,3.354408212,3.192132064,4.075429186,4.14466411
11431,Acp1,"acid phosphatase 1, soluble",1.468981455,1.514551494,2.078098083,1.916456792,2.083585684,1.869716648,2.28020662,2.276124831,2.034057695,1.77579776,2.233308845,2.332667806
24057,Sh3yl1,Sh3 domain YSC-like 1,2.20594705,2.358295796,2.310356658,2.585632297,2.934971188,3.068586346,3.409945873,3.564488538,3.48702465,4.320414792,2.388826423,2.310808372
104943,Fam110c,"family with sequence similarity 110, member C",4.043319116,3.971375046,3.252914765,3.280340203,3.175979288,3.076469945,5.939103156,5.947662816,5.313585823,5.333695294,3.966751373,3.511005047
16777,Lamb1,laminin B1,8.832661673,8.923998631,9.334002816,9.179090804,9.239394443,8.940065468,6.413287204,5.967254304,5.927218293,6.491722726,6.392113495,6.623344967
13382,Dld,dihydrolipoamide dehydrogenase,6.049020724,6.043917404,6.393395989,6.201252454,6.129135901,6.125264885,6.335368969,6.348129016,6.968280273,6.816412716,7.665018766,7.640151114
104836,Cbll1,Casitas B-lineage lymphoma-like 1,4.352085798,4.120067806,3.937598962,3.612645248,3.175979288,3.576424421,4.425673522,4.312116509,4.185469399,4.158693872,3.42522066,3.31630436
12033,Bcap29,B cell receptor associated protein 29,4.642933522,4.546442081,4.905118298,4.931163291,4.71486862,4.745422538,3.723578388,3.605073354,3.316019383,2.760144496,3.296418889,3.06528793
71916,Dus4l,dihydrouridine synthase 4-like (S. cerevisiae),1.295649853,0.615996758,1.133712058,0.876490385,0.498623183,0.746658251,1.681873356,1.209249987,1.088213465,1.196015499,1.766527771,1.617235373
